id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,genre_names,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
80384,en,Breaking Wind,"A comedic spoof based on the worldwide phenomenon ""The Twilight Saga.""",9.022,2012-03-27,Breaking Wind,3.3,195,"['Comedy', 'Horror']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57165,en,Wrath of the Titans,"Perseus tries to live a quieter life as a village fisherman while - dangerously weakened by humanity's lack of devotion - the gods are losing control of the long-imprisoned Titans and their ferocious leader, Kronos.",37.477,2012-03-28,Wrath of the Titans,5.7,3932,"['Fantasy', 'Adventure']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59963,en,Dark Tide,"A traumatized shark expert must battle her own fears to lead a thrill-seeking businessman on a dive into a dangerous section of water known as ""Shark Alley.""",10.926,2012-03-28,Dark Tide,4.9,195,"['Thriller', 'Adventure', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
82507,en,Sinister,"True-crime writer Ellison Oswald is in a slump; he hasn't had a best seller in more than 10 years and is becoming increasingly desperate for a hit. So, when he discovers the existence of a snuff film showing the deaths of a family, he vows to solve the mystery. He moves his own family into the victims' home and gets to work. However, when old film footage and other clues hint at the presence of a supernatural force, Ellison learns that living in the house may be fatal.",58.526,2012-03-29,Sinister,6.9,5070,"['Horror', 'Thriller', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
85373,en,StreetDance 2,"After suffering humiliation by the crew Invincible, street dancer Ash looks to gather the best dancers from around the world for a rematch.",12.804,2012-03-30,StreetDance 2,6.2,367,"['Music', 'Romance', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
79935,en,Fortress,"When the commander of the crew of a B-17 Flying Fortress bomber is killed in action in a raid over Sicily in 1943, his replacement, a young, naive pilot struggles to be accepted by the plane's already tight-knit Irish American crew.",8.833,2012-01-04,Fortress,5.6,36,['War'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71552,en,American Reunion,"The characters we met a little more than a decade ago return to East Great Falls for their high school reunion. In one long-overdue weekend, they will discover what has changed, who hasnâ€™t, and that time and distance canâ€™t break the bonds of friendship.",38.339,2012-04-04,American Reunion,6.3,4163,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77948,en,The Cold Light of Day,"After his family is kidnapped during their sailing trip in Spain, a young Wall Street trader is confronted by the people responsible: intelligence agents looking to recover a mysterious briefcase.",14.356,2012-04-04,The Cold Light of Day,5.3,806,"['Action', 'Thriller', 'Mystery']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
68684,en,Detention,"As a killer named Cinderhella stalks the student body at the high school in Grizzly Lake, a group of co-eds band together to survive while they're all serving detention.",13.797,2012-06-04,Detention,5.6,340,"['Horror', 'Comedy', 'Science Fiction']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
44833,en,Battleship,"When mankind beams a radio signal into space, a reply comes from â€˜Planet Gâ€™, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential that his brother, and his fiancÃ©e's fatherâ€”an Admiralâ€”expect of him.",43.68,2012-11-04,Battleship,5.8,5167,"['Thriller', 'Action', 'Adventure', 'Science Fiction']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22970,en,The Cabin in the Woods,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",43.639,2012-12-04,The Cabin in the Woods,6.6,7339,"['Horror', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
94380,en,Bad Ass,"Decorated Vietnam hero, Frank Vega returns home only to get shunned by society leaving him without a job or his high school sweetheart. It's not until forty years later when an incident on a commuter bus makes him a local hero where he's suddenly celebrated once again. But his good fortune suddenly turns for the worse when his best friend is murdered and the police aren't doing anything about it.",11.187,2012-12-04,Bad Ass,5.8,372,"['Action', 'Drama']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76489,en,The Three Stooges,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",25.955,2012-04-13,The Three Stooges,5.8,529,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72387,en,Safe,"After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.",34.019,2012-04-16,Safe,6.5,2248,"['Action', 'Crime', 'Thriller']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91333,en,Recoil,"A cop turns vigilante after his family is murdered, exacting vengeance on the killers - and then on all criminals who have slipped through the system.",12.309,2012-04-16,Recoil,6.0,162,"['Action', 'Crime']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77877,en,The Lucky One,A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,22.311,2012-04-19,The Lucky One,7.1,3415,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
81836,en,To Rome with Love,"Four tales unfold in the Eternal City: While vacationing in Rome, architect John encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director Jerry discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple have separate romantic interludes; a spotlight shines on an ordinary man.",15.473,2012-04-20,To Rome with Love,5.8,1899,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67660,en,Think Like a Man,"The balance of power in four couplesâ€™ relationships is upset when the women start using the advice in Steve Harveyâ€™s book, Act Like A Lady, Think Like A Man, to get more of what they want from their men. When the men realize that the women have gotten a hold of their relationship â€œplaybook,â€ they decide that the best defense is a good offense and come up with a plan to use this information to their advantage.",9.962,2012-04-20,Think Like a Man,6.9,798,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87440,en,Struck by Lightning,"After being struck and killed by lightning, a young man recounts the way he blackmailed his fellow classmates into contributing to his literary magazine.",9.351,2012-04-20,Struck by Lightning,6.2,219,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100529,en,Lola Versus,"Just three weeks before her wedding, Lola (Greta Gerwig) finds herself suddenly without a partner when her longtime fiance, Luke (Joel Kinnaman), dumps her. With her 30th birthday looming and being forced to re-enter the New York City dating scene, she feels adrift in a cold world. She leans on her friends (Zoe Lister-Jones, Hamish Linklater) for support but, after a series of romantic humiliations, professional blunders and boozy antics, Lola realizes that she alone is in charge of her fate.",10.309,2012-04-24,Lola Versus,4.9,123,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24428,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",118.15,2012-04-25,The Avengers,7.7,29282,"['Science Fiction', 'Action', 'Adventure']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
97434,en,Gambit,"An art curator decides to seek revenge on his abusive boss by conning him into buying a fake Monet, but his plan requires the help of an eccentric and unpredictable Texas rodeo queen.",17.235,2012-04-25,Gambit,5.5,619,"['Comedy', 'Crime']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72207,en,The Five-Year Engagement,"Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle.",13.453,2012-04-27,The Five-Year Engagement,5.8,1250,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105768,en,Flicka: Country Pride,Flicka and Toby help out a struggling stable owner and her teenage daughter.,9.001,2012-01-05,Flicka: Country Pride,6.6,83,"['Drama', 'Family']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
113947,en,The Sessions,"Though a childhood bout with polio left him dependent on an iron lung, Mark O'Brien maintains a career as a journalist and poet. A writing assignment dealing with sex and the disabled piques Mark's curiosity, and he decides to investigate the possibility of experiencing sex himself. When his overtures toward a caregiver scare her away, he books an appointment with sex surrogate Cheryl Cohen-Greene to lose his virginity.",15.399,2012-02-05,The Sessions,6.9,503,"['Drama', 'Romance', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
107170,en,Ghost Recon: Alpha,Ghost Recon: Alpha sees a team led by Ghost Leader infiltrate a trade at a Russian depot between a general and a mysterious other figure.,12.907,2012-03-05,Ghost Recon: Alpha,7.1,79,"['Action', 'Science Fiction', 'Thriller', 'War']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
62213,en,Dark Shadows,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,30.447,2012-09-05,Dark Shadows,6.0,6785,"['Comedy', 'Fantasy']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100683,en,Dragon Eyes,"In St. Jude, drug dealers and corrupt cops have destroyed an urban neighborhood. But newcomer, Hong, has the fighting skills and moral vision to save this town from itself.",11.553,2012-10-05,Dragon Eyes,5.1,148,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102629,en,El Gringo,"A man crossing into Mexico with a satchel of $2,000,000â€”and a bloody pastâ€”finds himself under sudden attack in the sleepy town of El Fronteras.",15.764,2012-10-05,El Gringo,6.2,175,"['Adventure', 'Drama', 'Action', 'Thriller']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
71668,en,Piranha 3DD,"After the events at Lake Victoria, the prehistoric school of blood-thirsty piranhas make their way into swimming pools, plumbing, and a newly opened water park.",24.392,2012-11-05,Piranha 3DD,4.3,952,"['Horror', 'Thriller', 'Comedy']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
74306,en,God Bless America,"Fed up with the cruelty and stupidity of American culture, an unlikely duo goes on a killing spree, killing reality TV stars, bigots and others they find repugnant.",9.544,2012-11-05,God Bless America,7.0,862,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82618,en,Girl in Progress,"As single mom Grace juggles work, bills, and her affair with a married doctor, her daughter, Ansiedad, plots a shortcut to adulthood after finding inspiration in the coming-of-age stories she's reading for school.",13.6,2012-11-05,Girl in Progress,5.6,112,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76493,en,The Dictator,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,32.659,2012-05-15,The Dictator,6.2,5438,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83666,en,Moonrise Kingdom,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore â€“ and the peaceful island community is turned upside down in more ways than anyone can handle.",16.882,2012-05-16,Moonrise Kingdom,7.7,5470,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
76494,en,What to Expect When You're Expecting,"Challenges of impending parenthood turn the lives of five couples upside down. Two celebrities are unprepared for the surprise demands of pregnancy; hormones wreak havoc on a baby-crazy author, while her husband tries not to be outdone by his father, who's expecting twins with his young trophy wife; a photographer's husband isn't sure about his wife's adoption plans; a one-time hook-up results in a surprise pregnancy for rival food-truck owners.",24.135,2012-05-17,What to Expect When You're Expecting,6.0,1705,"['Romance', 'Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
109520,en,After Porn Ends,"Documentary examining what happens to some of the biggest names in the history of the adult entertainment industry after they leave the business and try and live ""normal"" lives.",24.318,2012-05-21,After Porn Ends,5.7,250,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
